Date,Peak ID,min_time,max_time,Duration (minutes)
2026-02-02,290,2026-02-02 14:59:00,2026-02-02 14:59:00,0.016666666666666666
2026-02-02,291,2026-02-02 17:58:00,2026-02-02 22:28:00,270.0
2026-02-02,292,2026-02-02 22:33:00,2026-02-02 22:34:00,1.0
2026-02-02,293,2026-02-02 22:40:00,2026-02-02 22:40:00,0.016666666666666666
2026-02-03,294,2026-02-03 00:14:00,2026-02-03 00:28:00,14.0
2026-02-03,295,2026-02-03 02:51:00,2026-02-03 02:57:00,6.0
2026-02-03,296,2026-02-03 02:59:00,2026-02-03 13:22:00,623.0
2026-02-03,297,2026-02-03 13:28:00,2026-02-03 13:28:00,0.016666666666666666
2026-02-03,298,2026-02-03 13:52:00,2026-02-03 13:53:00,1.0
2026-02-03,299,2026-02-03 13:56:00,2026-02-03 13:58:00,2.0
2026-02-03,300,2026-02-03 14:06:00,2026-02-03 14:45:00,39.0
2026-02-03,301,2026-02-03 16:54:00,2026-02-03 17:07:00,13.0
2026-02-03,302,2026-02-03 17:11:00,2026-02-03 17:16:00,5.0
2026-02-03,303,2026-02-03 17:23:00,2026-02-03 17:39:00,16.0
2026-02-03,304,2026-02-03 17:48:00,2026-02-03 17:48:00,0.016666666666666666
2026-02-03,305,2026-02-03 17:55:00,2026-02-03 18:23:00,28.0
2026-02-03,306,2026-02-03 19:00:00,2026-02-03 23:21:00,261.0
2026-02-04,307,2026-02-04 08:10:00,2026-02-04 08:10:00,0.016666666666666666
2026-02-04,308,2026-02-04 08:13:00,2026-02-04 08:13:00,0.016666666666666666
2026-02-04,309,2026-02-04 08:23:00,2026-02-04 08:28:00,5.0
2026-02-04,310,2026-02-04 09:45:00,2026-02-04 09:47:00,2.0
2026-02-04,311,2026-02-04 09:49:00,2026-02-04 09:49:00,0.016666666666666666
2026-02-04,312,2026-02-04 10:00:00,2026-02-04 10:01:00,1.0
2026-02-04,313,2026-02-04 10:12:00,2026-02-04 10:21:00,9.0
2026-02-04,314,2026-02-04 10:25:00,2026-02-04 10:33:00,8.0
