Date,Peak ID,min_time,max_time,Duration (minutes)
2026-02-04,311,2026-02-04 14:07:00,2026-02-04 14:07:00,0.016666666666666666
2026-02-04,312,2026-02-04 14:10:00,2026-02-04 14:11:00,1.0
2026-02-04,313,2026-02-04 14:13:00,2026-02-04 14:16:00,3.0
2026-02-04,314,2026-02-04 14:19:00,2026-02-04 14:20:00,1.0
2026-02-04,315,2026-02-04 14:31:00,2026-02-04 14:31:00,0.016666666666666666
2026-02-04,316,2026-02-04 14:58:00,2026-02-04 15:00:00,2.0
2026-02-04,317,2026-02-04 15:05:00,2026-02-04 15:05:00,0.016666666666666666
2026-02-04,318,2026-02-04 15:14:00,2026-02-04 15:14:00,0.016666666666666666
2026-02-04,319,2026-02-04 15:44:00,2026-02-04 15:45:00,1.0
2026-02-04,320,2026-02-04 15:48:00,2026-02-04 15:51:00,3.0
2026-02-04,321,2026-02-04 15:53:00,2026-02-04 15:53:00,0.016666666666666666
2026-02-04,322,2026-02-04 15:55:00,2026-02-04 15:57:00,2.0
2026-02-04,323,2026-02-04 15:59:00,2026-02-04 16:01:00,2.0
2026-02-04,324,2026-02-04 16:03:00,2026-02-04 16:04:00,1.0
2026-02-04,325,2026-02-04 16:09:00,2026-02-04 16:10:00,1.0
2026-02-04,326,2026-02-04 16:12:00,2026-02-04 16:14:00,2.0
2026-02-04,327,2026-02-04 16:16:00,2026-02-04 16:17:00,1.0
2026-02-04,328,2026-02-04 16:19:00,2026-02-04 16:19:00,0.016666666666666666
2026-02-04,329,2026-02-04 16:22:00,2026-02-04 16:22:00,0.016666666666666666
2026-02-04,330,2026-02-04 16:26:00,2026-02-04 16:26:00,0.016666666666666666
2026-02-04,331,2026-02-04 16:29:00,2026-02-04 16:30:00,1.0
2026-02-04,332,2026-02-04 16:36:00,2026-02-04 16:36:00,0.016666666666666666
2026-02-04,333,2026-02-04 16:39:00,2026-02-04 16:40:00,1.0
2026-02-04,334,2026-02-04 16:52:00,2026-02-04 16:52:00,0.016666666666666666
2026-02-04,335,2026-02-04 16:55:00,2026-02-04 16:55:00,0.016666666666666666
2026-02-04,336,2026-02-04 16:57:00,2026-02-04 16:57:00,0.016666666666666666
2026-02-04,337,2026-02-04 17:01:00,2026-02-04 17:06:00,5.0
2026-02-04,338,2026-02-04 17:10:00,2026-02-04 17:10:00,0.016666666666666666
2026-02-04,339,2026-02-04 17:14:00,2026-02-04 17:14:00,0.016666666666666666
2026-02-04,340,2026-02-04 17:18:00,2026-02-04 17:18:00,0.016666666666666666
2026-02-04,341,2026-02-04 17:21:00,2026-02-04 17:22:00,1.0
2026-02-04,342,2026-02-04 17:24:00,2026-02-04 17:26:00,2.0
2026-02-04,343,2026-02-04 19:03:00,2026-02-04 21:54:00,171.0
2026-02-05,344,2026-02-05 08:25:00,2026-02-05 08:40:00,15.0
2026-02-05,345,2026-02-05 14:04:00,2026-02-05 14:17:00,13.0
2026-02-05,346,2026-02-05 14:19:00,2026-02-05 14:20:00,1.0
2026-02-05,347,2026-02-05 15:05:00,2026-02-05 15:07:00,2.0
2026-02-05,348,2026-02-05 15:12:00,2026-02-05 15:13:00,1.0
2026-02-05,349,2026-02-05 18:02:00,2026-02-05 23:03:00,301.0
